date_month,quant_sell,customer_id
2016-06,1342,591447
2016-06,5455,591293
2016-06,2628,1940510
2016-06,370,762465
2016-06,4006,591445
2016-06,1450,591383
2016-06,1398,591460
2016-06,1877,615250
2016-06,2566,591544
2016-06,464,591271
2016-06,1674,591539
2016-06,4194,591324
2016-06,868,591476
2016-06,6100,591429
2016-06,729,591487
2016-06,4720,591427
2016-06,1566,591541
2016-06,964,591432
2016-06,2972,591300
2016-06,1508,591399
2016-06,6912,591282
2016-06,2920,591341
2016-06,960,591267
2016-06,590,591366
2016-06,13180,591280
2016-06,3252,591326
2016-06,1680,591394
2016-06,770,1913278
2016-06,1486,591401
2016-06,225,1914784
2016-06,3046,591264
2016-06,740,591278
2016-06,2010,591392
2016-06,506,591473
2016-06,442,1786332
2016-06,1584,591302
2016-06,3462,591434
2016-07,152,762465
2016-07,2260,591410
2016-07,666,591339
2016-07,5358,591537
2016-07,2063,591539
2016-07,1242,591267
2016-07,2890,1791462
2016-07,1745,591313
2016-07,1485,591322
2016-07,2996,591341
2016-07,3792,591337
2016-07,1323,591260
2016-07,2674,1065041
2016-07,3230,591403
2016-07,1453,591381
2016-07,2459,591401
2016-07,12015,591324
2016-07,980,591511
2016-07,3452,591379
2016-07,3587,591544
2016-07,2771,615250
2016-07,1850,1159530
2016-07,3178,591392
2016-07,1127,591330
2016-07,2979,591407
2016-07,3151,591412
2016-07,1039,591269
2016-07,625,615246
2016-07,4081,591390
2016-07,2863,591319
2016-07,5462,591264
2016-07,528,1786332
2016-07,933,591333
2016-07,2765,591388
2016-07,2203,591383
2016-07,5789,591533
2016-07,17170,1791262
2016-07,2159,591394
2016-07,778,615248
2016-07,21832,591370
2016-07,1780,591262
2016-07,1848,591541
2016-07,4381,591385
2016-07,2120,591405
2016-07,3155,591326
2016-07,3005,591399
2016-07,630,591366
2016-07,1540,591335
2016-07,2975,591535
2016-07,6852,591361
2016-07,2230,591359
2016-07,235,1914784
2016-07,1635,591421
2016-07,1575,591308
2016-07,1056,591465
2016-07,8630,591429
2016-07,926,591458
2016-07,2008,591447
2016-07,2823,591418
2016-07,8187,591427
2016-07,19877,591280
2016-07,240,591504
2016-07,2060,1801903
2016-07,1540,1913278
2016-07,497,1914787
2016-07,1830,591273
2016-07,5110,591291
2016-07,4736,591438
2016-07,885,591286
2016-07,3575,591416
2016-07,1151,591487
2016-07,6295,591293
2016-07,5330,591425
2016-07,1881,591423
2016-07,541,591500
2016-07,895,1914813
2016-07,627,591443
2016-07,1223,591462
2016-07,700,1913275
2016-07,3500,1940510
2016-07,1972,591460
2016-07,7664,591304
2016-07,3352,591278
2016-07,3606,591295
2016-07,3017,591302
2016-07,8768,591445
2016-07,2405,591502
2016-07,1900,591440
2016-07,4840,591275
2016-07,728,591506
2016-07,3210,591284
2016-07,3710,1945149
2016-07,2651,591436
2016-07,1180,591467
2016-07,9125,591454
2016-07,1124,591508
2016-07,1312,591355
2016-07,1762,591414
2016-07,1345,591432
2016-07,1149,591476
2016-07,2772,591297
2016-07,1245,591377
2016-07,365,591473
2016-07,4593,591434
2016-07,21222,591456
2016-07,4995,591311
2016-07,8875,591282
2016-07,528,591451
2016-07,3245,591300
2016-07,4230,591289
2016-07,1051,591271
2016-08,2376,591297
2016-08,1771,591302
2016-08,2642,591434
2016-08,2930,591295
2016-08,452,591462
2016-08,3250,591425
2016-08,3412,591264
2016-08,1895,591392
2016-08,3453,591278
2016-08,3145,591544
2016-08,1405,591341
2016-08,5551,591282
2016-08,170,591473
2016-08,576,591443
2016-08,5410,591370
2016-08,1394,591262
2016-08,675,591267
2016-08,964,591333
2016-08,746,591355
2016-08,3180,591385
2016-08,2585,591537
2016-08,2047,591401
2016-08,168,1786332
2016-08,2330,591440
2016-08,300,591366
2016-08,630,591467
2016-08,2507,591326
2016-08,2595,591300
2016-08,3193,591390
2016-08,235,615246
2016-08,3170,591438
2016-08,730,1913278
2016-08,476,591476
2016-08,244,1914787
2016-08,2864,591399
2016-08,1665,591284
2016-08,682,615248
2016-08,9737,591280
2016-08,423,591330
2016-08,180,591465
2016-08,1645,591436
2016-08,5321,591429
2016-08,644,591352
2016-08,1412,591394
2016-08,3420,591427
2016-08,2125,591388
2016-08,1567,591539
2016-08,846,591432
2016-08,545,591487
2016-08,1490,591324
2016-08,885,591541
2016-08,270,1913275
2016-08,2453,591533
2016-08,1000,591322
2016-08,2360,591416
2016-08,1619,591291
2016-08,1082,591273
2016-08,785,591381
2016-08,2407,591337
2016-08,1189,591447
2016-08,2518,591361
2016-08,737,591260
2016-08,660,591286
2016-08,969,591269
2016-08,2408,591418
2016-08,2520,591407
2016-08,1880,1801903
2016-08,290,591458
2016-08,1006,591308
2016-08,370,591506
2016-08,1898,591311
2016-08,2399,591410
2016-08,8524,591456
2016-08,530,591377
2016-08,2580,591412
2016-08,920,591271
2016-08,417,591339
2016-08,3884,591454
2016-08,1980,591289
2016-08,699,591511
2016-08,1295,591421
2016-08,2325,591379
2016-08,548,591508
2016-08,1125,591414
2016-08,195,1945149
2016-08,1445,591359
2016-08,810,591313
2016-08,1862,1065041
2016-08,403,591451
2016-08,1955,1791462
2016-08,2024,591319
2016-08,1707,591423
2016-08,1148,591335
2016-08,1710,591275
2016-08,1070,1940510
2016-08,1190,591460
2016-08,1847,591405
2016-08,264,591500
2016-08,1245,1159530
2016-08,2560,615250
2016-08,2119,591383
2016-08,1411,591403
2016-08,40,1914784
2016-08,2290,1791262
2016-08,315,1914813
2016-08,51,762465
2016-08,2120,591535
2016-08,5951,591445
2016-08,3708,591304
2016-08,4335,591293
2016-08,1230,591502
2016-09,1167,591544
2016-09,2490,591282
2016-09,55,591333
2016-09,606,591297
2016-09,1430,591451
2016-09,1770,591385
2016-09,185,591286
2016-09,278,591460
2016-09,120,591377
2016-09,1170,591379
2016-09,670,591454
2016-09,835,615250
2016-09,219,591443
2016-09,470,591289
2016-09,250,1945149
2016-09,575,591436
2016-09,150,1914813
2016-09,110,591339
2016-09,115,591458
2016-09,93,591462
2016-09,250,591388
2016-09,116,591295
2016-09,55,1914787
2016-09,440,591445
2016-09,175,591465
2016-09,99,591260
2016-09,160,591293
2016-09,90,615248
2016-09,130,591440
2016-09,341,591447
2016-09,50,1940510
2016-09,388,1065041
2016-09,305,591381
2016-09,701,591383
2016-09,50,615246
2016-09,327,591291
2016-09,195,1159530
2016-09,4075,591370
2016-09,1851,591456
2016-09,345,591262
2016-09,195,591467
2016-09,140,591335
2016-09,1693,591390
2016-09,191,591330
2016-09,1487,591438
2016-09,700,591284
2016-09,125,1786332
2016-09,999,591423
2016-09,2525,591280
2016-09,930,591399
2016-09,30,591313
2016-09,840,591429
2016-09,326,591322
2016-09,115,1913275
2016-09,286,591427
2016-09,785,591311
2016-09,1105,591537
2016-09,633,591539
2016-09,930,591410
2016-09,163,591319
2016-09,46,591487
2016-09,690,591324
2016-09,2074,591425
2016-09,49,591506
2016-09,115,591302
2016-09,1100,591416
2016-09,110,591502
2016-09,240,591308
2016-09,465,591533
2016-09,1793,591278
2016-09,798,591401
2016-09,230,1801903
2016-09,1865,591418
2016-09,230,591273
2016-09,230,591267
2016-09,316,591269
2016-09,706,591341
2016-09,637,591361
2016-09,745,591403
2016-09,920,591407
2016-09,648,591414
2016-09,1032,591434
2016-09,245,591392
2016-09,607,591405
2016-09,40,591473
2016-09,530,591304
2016-09,332,591355
2016-09,716,591275
2016-09,760,591412
2016-09,155,591271
2016-09,1235,591264
2016-09,510,591535
2016-09,539,591432
2016-09,320,1913278
2016-09,444,591541
2016-09,500,591421
2016-09,470,1791462
2016-09,200,591500
2016-09,80,591508
2016-09,330,591359
2016-09,2780,1791262
2016-09,378,591511
2016-09,1140,591394
2016-09,780,591300
2016-09,40,591476
2016-09,352,591326
2016-10,117,591269
2016-10,53,591260
2016-10,20,591458
2016-10,572,591418
2016-10,380,1791262
2016-10,615,591445
2016-10,500,591405
2016-10,158,591421
2016-10,256,591535
2016-10,120,591319
2016-10,250,591337
2016-10,154,591447
2016-10,295,1791462
2016-10,467,591412
2016-10,40,591377
2016-10,50,591339
2016-10,403,591454
2016-10,51,591271
2016-10,30,1945149
2016-10,113,591359
2016-10,240,591289
2016-10,70,591508
2016-10,22,591511
2016-10,175,591379
2016-10,355,591407
2016-10,62,591451
2016-10,210,1065041
2016-10,20,591313
2016-10,120,591311
2016-10,250,591410
2016-10,40,591506
2016-10,380,1801903
2016-10,877,591456
2016-10,682,591416
2016-10,83,591533
2016-10,124,591381
2016-10,183,591291
2016-10,140,591273
2016-10,240,591414
2016-10,280,591383
2016-10,196,591297
2016-10,249,591355
2016-10,25,591302
2016-10,45,615248
2016-10,325,591293
2016-10,15,591487
2016-10,170,591284
2016-10,40,591295
2016-10,40,1914787
2016-10,244,591539
2016-10,448,591388
2016-10,601,591427
2016-10,220,591324
2016-10,321,591399
2016-10,40,591440
2016-10,1185,591280
2016-10,598,591438
2016-10,40,1913278
2016-10,100,591300
2016-10,407,591326
2016-10,65,591432
2016-10,460,591394
2016-10,5,591476
2016-10,595,591390
2016-10,60,591467
2016-10,250,591436
2016-10,47,591330
2016-10,322,591541
2016-10,474,591429
2016-10,855,591264
2016-10,150,591278
2016-10,170,591262
2016-10,220,591304
2016-10,152,591275
2016-10,82,591500
2016-10,249,591460
2016-10,245,1159530
2016-10,3606,591392
2016-10,534,615250
2016-10,290,591403
2016-10,550,591434
2016-10,107,591423
2016-10,47,591443
2016-10,582,591537
2016-10,284,591401
2016-10,270,591361
2016-10,790,591282
2016-10,25,591473
2016-10,2532,591341
2016-10,1155,591385
2016-10,474,591544
2016-10,1120,591370
2016-10,90,591333
2016-10,30,591267
2016-10,9,591462
2016-10,817,591425
2016-10,20,1913275
2016-10,105,591322
2016-10,55,1786332
2016-11,100,1913278
2016-11,60,1801903
2016-11,13,1786332
2016-11,140,1940510
2016-11,287,591370
2016-11,208,591341
2016-11,70,591361
2016-11,20,1159530
2016-11,50,591359
2016-11,85,1791462
2016-11,91,591454
2016-11,13,591271
2016-11,40,591313
2016-11,180,591410
2016-11,90,1945149
2016-11,112,591297
2016-11,136,591533
2016-11,465,591282
2016-11,120,591407
2016-11,305,591434
2016-11,50,591269
2016-11,108,591405
2016-11,100,591535
2016-11,355,591438
2016-11,470,591425
2016-11,256,591537
2016-11,20,591322
2016-11,135,591295
2016-11,135,591436
2016-11,8,591511
2016-11,158,591412
2016-11,5,591473
2016-11,128,591423
2016-11,17,591500
2016-11,10,591302
2016-11,20,591304
2016-11,23,591487
2016-11,163,591427
2016-11,85,591421
2016-11,130,591280
2016-11,155,591418
2016-11,20,591273
2016-11,148,591416
2016-11,35,591311
2016-11,65,591429
2016-11,98,591414
2016-11,15,591508
2016-11,120,591379
2016-11,59,591432
2016-11,60,591284
2016-11,20,591267
2016-11,110,591403
2016-11,187,591539
2016-11,200,591544
2016-11,66,591401
2016-11,20,591458
2016-11,150,591388
2016-11,25,615248
2016-11,30,591447
2016-11,67,591262
2016-11,175,591392
2016-11,370,591385
2016-11,65,591291
2016-11,453,591456
2016-11,140,591383
2016-11,30,591451
2016-11,34,591381
2016-11,67,1065041
2016-11,25,591289
2016-11,120,615250
2016-11,310,591445
2016-11,575,591390
2016-11,175,591293
2016-11,50,591440
2016-11,10,591443
2016-11,133,591399
2016-11,260,591394
2016-11,92,591541
2016-11,75,591460
2016-11,356,591278
2016-11,187,591326
2016-11,238,591264
2016-12,40,591432
2016-12,221,591425
2016-12,55,591289
2016-12,40,591284
2016-12,20,591295
2016-12,6,591487
2016-12,306,591438
2016-12,441,591434
2016-12,144,591427
2016-12,1034,591456
2016-12,6,591443
2016-12,84,591436
2016-12,475,591280
2016-12,155,591291
2016-12,93,591297
2016-12,53,591447
2016-12,529,591445
2016-12,5,591458
2016-12,112,591429
2016-12,17,591467
2016-12,337,591282
2016-12,40,1913278
2016-12,50,591293
2016-12,75,591460
2016-12,55,591379
2016-12,46,591500
2016-12,151,591539
2016-12,60,591324
2016-12,120,591399
2016-12,130,591394
2016-12,2,1786332
2016-12,155,591541
2016-12,33,591264
2016-12,110,591326
2016-12,1441,591392
2016-12,116,591544
2016-12,385,591390
2016-12,170,591388
2016-12,72,591262
2016-12,145,591385
2016-12,185,1159530
2016-12,135,615250
2016-12,10,591335
2016-12,172,591383
2016-12,23,591381
2016-12,680,591370
2016-12,43,1065041
2016-12,21,591267
2016-12,92,591401
2016-12,25,591322
2016-12,133,591537
2016-12,1566,591275
2016-12,15,591304
2016-12,130,1801903
2016-12,50,591421
2016-12,123,591418
2016-12,242,591416
2016-12,45,591414
2016-12,3,591271
2016-12,20,591359
2016-12,70,591311
2016-12,61,591423
2016-12,50,1791462
2016-12,8,591511
2016-12,150,591410
2016-12,215,591341
2016-12,178,591454
2016-12,114,591533
2016-12,55,591407
2016-12,60,591319
2016-12,149,591405
2016-12,138,591535
2016-12,79,591403
2016-12,137,591412
2016-12,10,1967699
